Timestamp,acc.z,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm
440172,1.391441822052002,57304,54469,57162,56463
440182,1.3797558546066284,57449,54153,57119,56625
440192,1.3663166761398315,57295,54352,57217,56517
440202,1.3881691694259644,57868,54922,56668,55945
440212,1.3866875171661377,58004,55049,56448,55894
440222,1.3900032043457031,58366,55140,56172,55652
440232,1.376746416091919,58489,55674,56199,54926
440242,1.3750396966934204,58129,55903,56552,54765
440252,1.3617087602615356,58186,55667,56481,55019
440262,1.3685613870620728,58088,55396,56510,55388
440272,1.371791958808899,57630,54731,56949,56097
440282,1.3758310079574585,57562,54908,56929,56032
440292,1.354697585105896,57513,54624,56836,56441
440302,1.3544927835464478,57555,54307,56856,56652
440312,1.3567492961883545,57266,53913,56956,57179
440322,1.3728891611099243,57088,53725,57262,57202
440332,1.3649189472198486,57492,54469,56778,56659
440342,1.3489899635314941,57355,54736,57050,56290
440352,1.337597370147705,57544,55456,56764,55706
440362,1.3343141078948975,57598,55461,56815,55583
440372,1.353951096534729,57785,55783,56581,55290
440382,1.3395458459854126,57930,55622,56472,55397
440392,1.325657844543457,58048,56085,56248,55010
440402,1.3219832181930542,58031,55496,56385,55495
440412,1.3339406251907349,58084,55486,56274,55557
440422,1.3367301225662231,57900,54858,56508,56132
440432,1.311239242553711,57864,54644,56560,56315
440442,1.3003108501434326,57837,54757,56520,56285
440452,1.3041377067565918,57688,54111,56716,56815
440462,1.3202341794967651,57478,54414,56871,56627
440472,1.2983425855636597,57345,54864,56873,56371
440482,1.2949655055999756,57286,54981,56987,56209
440492,1.2996398210525513,57497,54885,56518,56549
440502,1.3095057010650635,57132,55076,57132,56133
440512,1.2827080488204956,57539,55494,56461,55996
440522,1.2763394117355347,57792,55437,56346,55878
440532,1.2804758548736572,57718,55200,56191,56345
440542,1.2914241552352905,57619,54833,56495,56486
440552,1.2862344980239868,57720,55130,56234,56364
440562,1.2683758735656738,57402,54798,56676,56571
440572,1.2981362342834473,57488,55375,56368,56261
440582,1.2804359197616577,57410,54809,56770,56457
440592,1.2789247035980225,57378,55208,56674,56226
440602,1.2809990644454956,57239,55176,56913,56157
440612,1.2777512073516846,57376,55356,56659,56104
440622,1.2776459455490112,57154,55027,56962,56335
440632,1.2748934030532837,57398,54955,56668,56443
440642,1.2881666421890259,57594,55421,56504,55958
440652,1.258057713508606,57613,55118,56294,56061
440662,1.257700800895691,57330,55534,56659,55599
440672,1.2644375562667847,57897,55213,56091,55849
440682,1.2565288543701172,57628,55174,56370,55914
440692,1.2508503198623657,57659,55301,56243,55888
440702,1.2412769794464111,57388,55285,56650,55788
440712,1.2494990825653076,57447,54745,56425,56454
440722,1.2333149909973145,57327,54724,56580,56448
440732,1.2409021854400635,57369,54707,56466,56531
440742,1.2352651357650757,57042,54868,56853,56343
440752,1.2303212881088257,57049,54853,56803,56400
440762,1.245031714439392,57279,55149,56535,56158
440772,1.2333014011383057,57341,55144,56346,56287
440782,1.2332030534744263,57309,55168,56408,56238
440792,1.2237789630889893,57360,55526,56390,55859
440802,1.2278040647506714,57530,55376,56202,56005
440812,1.2152460813522339,57312,55227,56437,56150
440822,1.2129007577896118,57112,55511,56704,55819
440832,1.2263375520706177,56974,55406,56747,56025
440842,1.2024424076080322,56813,55139,56890,56297
440852,1.2074953317642212,56970,55293,56521,56370
440862,1.19865882396698,57078,54965,56503,56574
440872,1.2030996084213257,56978,54756,56534,56830
440882,1.2188045978546143,57308,54711,56273,56781
440892,1.1938880681991577,57245,54842,56419,56591
440902,1.1934714317321777,57308,55494,56400,55937
440912,1.1964936256408691,57078,55271,56589,56207
440922,1.1805909872055054,57311,55730,56346,55758
440932,1.1909226179122925,57389,55876,56203,55673
440942,1.1791589260101318,56769,55858,56842,55700
440952,1.1910862922668457,56754,55178,56945,56631
440962,1.1868802309036255,56836,54801,56942,56885
440972,1.1842957735061646,56563,54363,57017,57439
440982,1.174851417541504,56720,54552,56757,57041
440992,1.1663786172866821,56438,54709,56780,57157
441002,1.1852048635482788,56855,54874,56535,56849
441012,1.1796565055847168,56984,55340,56225,56606
441022,1.1754060983657837,57044,55845,56260,56028
441032,1.1770780086517334,56881,55667,56217,56416
441042,1.1766653060913086,57382,55555,55750,56444
441052,1.1755107641220093,57111,56128,55832,56101
441062,1.1726573705673218,57315,56139,55712,55984
441072,1.1560866832733154,57256,56155,55278,56445
441082,1.172830581665039,57590,56216,55089,56194
441092,1.156840205192566,57236,56308,55006,56564
441102,1.1725414991378784,57313,55707,55320,56772
441112,1.1672539710998535,57023,56047,55275,56794
441122,1.1514042615890503,56873,55267,55924,57067
441132,1.1458420753479004,56218,55357,56190,57366
441142,1.149463176727295,55998,55443,56836,56879
441152,1.1456884145736694,55717,55507,56845,57070
441162,1.1657291650772095,55981,55206,56888,57053
441172,1.1457699537277222,56180,55349,56415,57200
441182,1.160211205482483,56615,55460,56253,56842
441192,1.1528455018997192,56611,55420,56205,56926
441202,1.153396725654602,57263,55562,55581,56721
441212,1.158939242362976,57446,55753,55189,56707
441222,1.159907579421997,57798,55526,54967,56733
441232,1.1349235773086548,57335,55209,55572,56971
441242,1.1439098119735718,57512,55705,55425,56465
441252,1.142350673675537,57133,55107,55905,56965
441262,1.146709680557251,57101,55754,55860,56450
441272,1.146646499633789,57424,55529,55540,56618
441282,1.1445432901382446,57226,55344,55818,56739
441292,1.1424766778945923,56821,55563,56309,56484
441302,1.146099328994751,56856,55307,56242,56750
441312,1.142552375793457,56856,55454,56419,56442
441322,1.1484254598617554,56880,55044,56229,56970
441332,1.1347202062606812,56874,55238,56284,56753
441342,1.134101390838623,57223,55693,55865,56374
441352,1.1394692659378052,56777,55778,56443,56191
441362,1.1232670545578003,57156,55671,55876,56455
441372,1.1277114152908325,57259,55984,55875,56041
441382,1.1242941617965698,57164,55693,55865,56437
441392,1.1239808797836304,57471,55676,55690,56288
441402,1.1289218664169312,57288,55700,55690,56465
441412,1.125051498413086,57160,55882,55766,56355
441422,1.1193135976791382,57141,55453,55770,56772
441432,1.1278011798858643,57138,55863,55707,56452
441442,1.1100432872772217,53676,51935,52199,53186
441452,1.1111797094345093,39426,38394,38540,38550
441462,1.0507197380065918,37924,36371,36510,36763
441472,0.9776076078414917,37165,35793,37071,36746
441482,0.9163947701454163,35244,34599,35431,34789
441492,0.8937461972236633,34398,34087,36295,34495
441502,0.8319094777107239,34474,33848,35402,34396
441512,0.7766263484954834,33868,34394,35821,33252
441522,0.7504857182502747,33539,34054,35436,33341
441532,0.7235370874404907,33024,33755,35910,32877
441542,0.7230889201164246,33586,33615,34691,32956
441552,0.6914971470832825,34022,32574,33857,33623
441562,0.6632791757583618,34356,32420,32915,33578
441572,0.6359607577323914,34439,32933,32289,32825
441582,0.6169391870498657,33673,32532,32609,32886
441592,0.5800535678863525,34004,32436,31716,32736
441602,0.5905905365943909,33983,31792,31272,32849
441612,0.5840332508087158,33395,31814,31076,32813
441622,0.5831440091133118,42578,41233,40737,41945
441632,0.5878806710243225,51904,50714,50846,52181
441642,0.5706542134284973,52679,51656,52185,53211
441652,0.6285680532455444,52706,51325,51824,53783
441662,0.6677123308181763,55879,55041,55367,57489
441672,0.752061665058136,56806,54808,54844,58083
441682,0.8045530319213867,58253,55738,55844,58828
441692,0.8550471663475037,58499,56197,55405,58565
441702,0.8969654440879822,58819,56709,56127,58626
441712,0.9408735632896423,59270,56950,55855,58535
441722,0.974877119064331,58785,57113,56532,58318
441732,0.9998679161071777,59026,57172,56140,57978
441742,1.0506325960159302,58174,57100,56755,57641
441752,1.0652934312820435,57946,57067,57130,57552
441762,1.0855528116226196,57700,56131,56875,58155
441772,1.0959001779556274,57732,56111,56910,57751
441782,1.109055995941162,40088,39245,38768,38596
441792,1.0666123628616333,40142,37597,38683,39170
441802,1.0167310237884521,37135,35569,36110,36605
441812,0.9527938365936279,37031,36141,36164,35305
441822,0.9218910336494446,35668,34986,35087,34431
441832,0.863861083984375,35477,35058,34788,33003
441842,0.8400116562843323,35063,35067,34206,33030
441852,0.8198800086975098,34636,35162,34371,32204
441862,0.7870232462882996,34469,34748,33987,32423
441872,0.7483909130096436,34793,34038,34105,32699
441882,0.7235499620437622,34580,32523,33258,33716
441892,0.7133493423461914,34267,31404,33556,34042
441902,0.6920419335365295,34736,31287,32190,34054
441912,0.6691703200340271,34484,31133,32495,33389
441922,0.6578007936477661,34377,30136,31809,34330
441932,0.6418944597244263,34254,29772,31926,33911
441942,0.6459476947784424,33716,31229,32210,32803
441952,0.6384612321853638,33847,30410,32144,32735
441962,0.6217595338821411,32702,31284,32421,31975
441972,0.5969504117965698,32281,31202,32632,31452
441982,0.5966113805770874,31428,30829,32592,31720
441992,0.5918657779693604,30978,31113,32902,30751
442002,0.5685523748397827,30979,30902,32110,30953
442012,0.5577200055122375,30866,31430,32001,29813
442022,0.5772607326507568,31433,31282,30695,29710
442032,0.567838728427887,31625,30967,30338,29369
442042,0.5664590001106262,30977,30878,30421,29211
442052,0.5724462866783142,35410,35031,34462,33129
442062,0.5341591835021973,51664,51293,51067,50754
442072,0.5773195624351501,52195,51199,50744,51222
442082,0.6543564796447754,54440,53230,52824,53798
442092,0.7177493572235107,57511,55150,54247,56941
442102,0.7840524911880493,58619,55762,55581,58662
442112,0.8445969223976135,58637,55907,55270,58772
442122,0.901911735534668,59403,56259,56276,59700
442132,0.9558954238891602,59304,56319,56194,59812
442142,1.0132324695587158,59088,56756,56833,59515
442152,1.0553308725357056,58823,57048,56726,59262
442162,1.093211054801941,58487,57351,56776,58557
442172,1.1124701499938965,58320,57460,56963,58457
442182,1.1454119682312012,40952,39085,37997,40455
442192,1.1546428203582764,40041,38307,38241,40555
442202,1.0998843908309937,40196,38579,37604,39418
442212,1.0536140203475952,36923,35089,35259,36367
442222,0.9962409734725952,36354,35050,34396,34906
442232,0.9521868228912354,35801,34450,35334,34361
442242,0.930208146572113,36328,35211,33403,33128
442252,0.8966755270957947,36061,34102,33946,33013
442262,0.8276664614677429,35737,33674,33339,33620
442272,0.8214591145515442,35356,32531,34214,33494
442282,0.8003871440887451,35534,32918,32840,33514
442292,0.7832552790641785,35380,32840,33405,32389
442302,0.7647709846496582,34535,32588,33160,32977
442312,0.7458215951919556,34397,31308,33547,32995
442322,0.7283005118370056,33759,32698,33055,31991
442332,0.7219758629798889,33970,31743,33235,31747
442342,0.7179093956947327,33491,31985,32499,31947
442352,0.6815366148948669,33464,32294,32529,30826
442362,0.6743671298027039,32997,31997,32064,31280
442372,0.6586015224456787,32809,31854,31955,30715
442382,0.6658679842948914,32999,30635,31115,31769
442392,0.6175497174263,32725,31268,31286,30420
442402,0.6396929621696472,32869,29685,30302,31807
442412,0.6283143162727356,32767,30325,30343,30441
442422,0.5999082922935486,32406,29642,29865,31150
442432,0.6209095120429993,32300,29266,29818,30855
442442,0.5812482833862305,31735,29257,29783,30662
442452,0.5995122194290161,31895,27857,29550,31079
442462,0.6002275943756104,11186,43895,44395,9799
442472,0.5731834769248962,26180,33350,34385,25095
442482,0.5951042771339417,24878,50742,34493,0
442492,0.6050024628639221,15392,45790,41588,3603
442502,0.5961768627166748,17567,43216,40391,9228
442512,0.5923901796340942,25754,36620,34962,18290
442522,0.5825151801109314,30722,32116,29145,23986
442532,0.5649464130401611,38074,21295,20544,33467
442542,0.5947516560554504,38782,18584,17660,35494
442552,0.6432186365127563,42957,6257,10233,42722
442562,0.6372565031051636,40845,6802,13383,42237
442572,0.6227518320083618,40759,1722,13442,44693
442582,0.6035887598991394,40086,357,14732,44661
442592,0.6238088607788086,39254,0,16070,45406
442602,0.6539005637168884,35441,5086,21297,41033
442612,0.6395243406295776,33831,4479,23665,40451
442622,0.6129006147384644,29336,15380,27630,33123
442632,0.6095457673072815,33992,5996,22515,38263
442642,0.613236665725708,39012,0,13898,43395
442652,0.6093077659606934,38066,4017,17945,37217
442662,0.5908953547477722,32368,15485,22326,30901
442672,0.6065825819969177,27880,27397,29847,16132
442682,0.5982934236526489,22454,34304,31096,10164
442692,0.5761215090751648,16439,42427,38084,0
442702,0.5427184104919434,14979,43654,36773,0
442712,0.5403221845626831,20800,44456,35395,0
442722,0.5684809684753418,19162,45039,34950,0
442732,0.6000352501869202,22945,44925,35158,0
442742,0.6179656386375427,19617,44243,35674,0
442752,0.5934857726097107,21780,43218,36584,0
442762,0.5769106149673462,21945,39597,33996,0
442772,0.5773111581802368,25800,36046,32860,0
442782,0.5708574056625366,27808,28823,27615,6180
442792,0.5970306992530823,31590,20605,24954,13766
442802,0.5850416421890259,33592,12483,18897,24660
442812,0.564288318157196,43722,15742,28627,40362
442822,0.5609114170074463,54935,38725,47779,55272
442832,0.6077499389648438,55048,33975,47277,55474
442842,0.6936364769935608,55341,43589,54076,58206
442852,0.7742576003074646,57555,43220,55004,60950
442862,0.8358761668205261,52358,55072,61103,57183
442872,0.9170305132865906,53308,57552,61489,57211
442882,0.9510201215744019,55646,59505,61662,54794
442892,1.0139952898025513,59433,58817,58192,56170
442902,1.0831167697906494,61415,59051,56681,55694
442912,1.1339999437332153,63489,56988,51947,58419
442922,1.203429102897644,63377,56476,52382,57859
442932,1.240187168121338,63412,54042,49834,59426
442942,1.2430468797683716,61430,52724,51526,56788
442952,1.2558854818344116,49482,31147,32771,42757
442962,1.2576762437820435,54366,15651,22893,52208
442972,1.1973172426223755,52329,12056,25154,52797
442982,1.1602869033813477,47969,10439,24712,49224
442992,1.1249539852142334,41343,16953,34110,44564
443002,1.1063346862792969,34395,26625,39781,37407
443012,1.0678068399429321,24766,35997,46933,27069
443022,1.042320966720581,21632,41575,47118,20052
443032,0.9929913878440857,19219,45698,48378,11860
443042,0.9771952629089355,21299,47570,46749,9129
443052,0.9751093983650208,24937,49096,45509,4890
443062,0.9627087712287903,26247,50016,44233,2660
443072,0.952029824256897,28484,50385,43312,0
443082,0.9063021540641785,34696,46039,37832,8941
443092,0.8810622096061707,37306,42803,35730,13095
443102,0.8463804125785828,40454,35528,30786,23834
443112,0.8296888470649719,42253,29384,27543,29748
443122,0.8252246975898743,42174,22850,25782,35832
443132,0.831305980682373,41442,16036,25867,40720
443142,0.8017634153366089,54899,40622,49228,55914
443152,0.858370840549469,53880,38483,50151,56219
443162,0.9003267288208008,55586,42830,54033,59132
443172,0.9326185584068298,54493,45752,56477,60655
443182,0.9893467426300049,54515,56515,58993,55870
443192,1.0381684303283691,50710,61850,60286,46139
443202,1.1025131940841675,52283,62570,61142,38695
443212,1.1331508159637451,51588,62570,60329,38195
443222,1.1539134979248047,52535,62570,60479,36783
443232,1.18149733543396,52240,62259,58416,45627
443242,1.206031322479248,55206,61803,57111,49369
443252,1.2163715362548828,50856,52972,46245,52404
443262,1.234575629234314,42460,33940,34351,44289
443272,1.2118382453918457,42937,11012,29379,58773
443282,1.1790509223937988,37535,0,37535,58152
443292,1.1397472620010376,35240,0,35240,56931
443302,1.1201915740966797,38827,0,35142,54934
443312,1.1086241006851196,41062,0,31883,53684
443322,1.092137098312378,46022,4996,26392,49906
443332,1.0392999649047852,48462,13977,24214,44060
443342,1.0154597759246826,44206,30755,27921,33105
443352,0.996102511882782,42308,41931,34018,13269
443362,0.9423748850822449,36186,48404,35779,5788
443372,0.9257643222808838,37472,51802,40295,0
443382,0.9390871524810791,33848,52487,39130,0
443392,0.9104293584823608,39042,52270,40385,0
443402,0.9170891046524048,33450,51858,41313,0
443412,0.8949677348136902,35039,50081,43745,0
443422,0.919761598110199,47619,57419,56383,26368
443432,0.9326498508453369,48945,57419,57419,32589
443442,0.9554555416107178,44867,57244,57244,38039
443452,0.9686755537986755,44666,59961,60364,43104
443462,1.0023579597473145,49061,56637,60753,51370
443472,1.0410360097885132,52674,51441,60830,57846
443482,1.0864903926849365,56632,48187,59126,60413
443492,1.15309476852417,59073,43636,55874,62054
443502,1.181504249572754,61174,45525,54271,62539
443512,1.2291873693466187,61804,45974,51036,62674
443522,1.2357414960861206,61686,51004,52325,60542
443532,1.2791827917099,60952,54178,51700,59277
443542,1.297012448310852,54677,52390,50190,48614
443552,1.3142067193984985,42123,46170,38213,28880
443562,1.311069369316101,39124,48176,41856,23752
443572,1.2606950998306274,34419,48826,43506,18902
443582,1.184974193572998,30892,45733,42831,18230
443592,1.1517471075057983,28660,45899,43529,16874
443602,1.1011217832565308,29021,43430,43007,20329
443612,1.0570015907287598,29085,42370,41999,21533
443622,1.0185099840164185,30854,38988,40629,26038
443632,0.984323263168335,32247,36819,38167,29023
443642,0.9494507908821106,34578,33825,35950,31359
443652,0.9433799982070923,35354,32225,33602,33604
443662,0.897819459438324,53095,49274,50986,52332
443672,0.9108960628509521,53349,48857,49888,53275
443682,0.9531406164169312,54688,49877,51153,54073
443692,1.0132935047149658,57079,53343,53370,56931
443702,1.0625803470611572,57301,54727,55171,56390
443712,1.116447925567627,57410,56979,56174,56847
443722,1.1435692310333252,57120,58546,57938,55111
443732,1.1683034896850586,56830,59912,57606,53928
443742,1.2186154127120972,56352,60390,58978,53356
443752,1.2464869022369385,55978,60828,58880,53176
443762,1.2891132831573486,37198,45398,42760,31536
443772,1.2688863277435303,36441,44622,42568,32645
443782,1.2157081365585327,34944,40672,39183,30178
443792,1.1593115329742432,35802,39669,37984,30992
443802,1.1032605171203613,34275,37040,37538,31265
443812,1.0761115550994873,35558,36334,35442,31051
443822,1.021009922027588,34301,34876,36120,31994
443832,0.9846248626708984,35397,34529,34559,31858
443842,0.9550278186798096,35196,34185,34362,31820
443852,0.9430564641952515,35315,33488,33670,32336
443862,0.8832696676254272,34729,34187,34128,30951
443872,0.8819177150726318,34402,33726,34326,31578
443882,0.870613694190979,33836,34303,34234,29792
443892,0.8341799974441528,33301,33921,34150,30041
443902,0.7917967438697815,32880,34514,34686,29252
443912,0.8264222741127014,32453,35311,34470,28201
443922,0.8353896141052246,51420,52869,52276,48780
443932,0.8426514267921448,51364,52893,52013,49145
443942,0.8859241604804993,54542,56349,55828,52417
443952,0.9531424641609192,55219,57545,56679,53610
443962,1.0278822183609009,56803,58560,57949,54997
443972,1.0599807500839233,56749,58438,57675,55537
443982,1.1075921058654785,57162,58306,58690,56605
443992,1.1459482908248901,57715,58677,58133,56651
444002,1.1916183233261108,57697,57977,58651,57283
444012,1.238385796546936,57759,58598,58338,56465
444022,1.2730376720428467,57957,58265,58221,56338
444032,1.2748185396194458,57810,58131,58502,56330
444042,1.311838150024414,57585,58257,58423,55667
444052,1.3487257957458496,57267,58174,58538,55108
444062,1.3629159927368164,57356,58241,58193,54911
444072,1.369160532951355,57399,57622,58205,54722
444082,1.3837499618530273,56769,57655,58326,54819
444092,1.3821088075637817,57270,57571,58343,54314
444102,1.380455493927002,57057,56743,57809,55339
444112,1.389174461364746,56939,56766,58105,54659
444122,1.3938300609588623,56896,56489,57619,55203
444132,1.4019668102264404,56783,56441,58017,54893
444142,1.4080793857574463,56641,56862,57664,54599
444152,1.3965481519699097,57371,56591,57301,54496
444162,1.4014654159545898,56960,56798,57376,54658
444172,1.4055317640304565,56464,56361,57977,54556
444182,1.3872287273406982,56525,57071,57621,54112
444192,1.3952292203903198,56737,56812,57742,54019
444202,1.3967205286026,56601,57023,57601,54107
444212,1.3927794694900513,56643,56988,57799,53842
444222,1.3938997983932495,56539,56857,57629,54342
444232,1.3825122117996216,56636,56689,57754,54269
444242,1.3676306009292603,56577,56945,57572,54267
444252,1.368095874786377,56504,56660,57749,54036
444262,1.3786139488220215,56372,56940,57806,54209
444272,1.3712505102157593,56925,56354,57626,54477
444282,1.3586387634277344,56513,56175,57637,54723
444292,1.3688429594039917,56538,55525,57925,55430
444302,1.361424446105957,56386,55831,57703,55152
444312,1.3634278774261475,56908,55702,57718,55091
444322,1.3655656576156616,56986,56358,57394,54689
444332,1.3661617040634155,57048,56184,57473,54712
444342,1.3664461374282837,56959,56720,57351,54359
444352,1.3519779443740845,57180,56497,57404,54286
444362,1.3579723834991455,56687,56629,57798,54221
444372,1.3465079069137573,56939,56725,57860,53722
444382,1.3429383039474487,56963,56508,57592,54298
444392,1.3296135663986206,56795,56476,57889,54154
444402,1.3279415369033813,56640,56550,57883,54260
444412,1.3315036296844482,56860,55897,57846,54362
444422,1.3405308723449707,56953,56307,57750,54340
444432,1.3402141332626343,56912,55412,58061,54544
444442,1.3232264518737793,56721,55714,58089,54826
444452,1.3209006786346436,56978,55351,58396,54505
444462,1.2969905138015747,56842,55404,58164,54916
444472,1.3047864437103271,57120,55097,58282,54752
444482,1.3067525625228882,56930,55882,58154,54315
444492,1.295005202293396,57201,55216,58360,54428
444502,1.300592303276062,57027,55445,58117,54719
444512,1.2916053533554077,57414,55580,58233,53945
444522,1.30528724193573,57061,55476,57930,54471
444532,1.3026140928268433,57116,55424,58223,54067
444542,1.2893502712249756,56913,55888,58083,53995
444552,1.2910141944885254,56686,55307,58496,54333
444562,1.278990626335144,56603,55900,58318,54030
444572,1.2761411666870117,57118,55662,58245,53771
444582,1.2679188251495361,56966,55492,58043,54419
444592,1.2685993909835815,56789,54983,58565,54456
444602,1.259304404258728,56765,55515,58282,54312
444612,1.2702640295028687,48605,45516,49369,42996
444622,1.2313209772109985,39986,36788,42363,35476
444632,1.1878643035888672,39993,36080,42439,35228
444642,1.1210449934005737,38152,34874,40034,33199
444652,1.0649021863937378,36279,33865,39611,31183
444662,1.0245798826217651,35872,34098,38476,30517
444672,0.9325129985809326,35805,33302,38570,30033
444682,0.8957554697990417,35265,33939,38066,29500
444692,0.8724254369735718,35093,33403,38463,28952
444702,0.8489288091659546,34974,33893,37642,28684
444712,0.8171634674072266,34826,33721,37288,28609
444722,0.8044509291648865,35104,33268,37044,29080
444732,0.7881858348846436,34373,32757,36914,29747
444742,0.7406396269798279,33742,33076,36845,29340
444752,0.7474126815795898,33881,32649,36330,29395
444762,0.7193360328674316,33656,32620,35974,29238
444772,0.6808191537857056,33378,31932,35781,29635
444782,0.6945695281028748,33109,32392,34961,29524
444792,0.7141108512878418,32924,31277,34998,29784
444802,0.6818016171455383,32092,32265,34462,29384
444812,0.6407755017280579,32212,32093,34510,28544
444822,0.6224159598350525,50596,50621,51359,49239
444832,0.685439944267273,50504,51047,51665,48141
444842,0.7519456744194031,54113,54568,55283,53719
444852,0.7897787690162659,55833,55394,56309,54716
444862,0.8283864259719849,56896,57079,57525,56678
444872,0.9019076824188232,57023,56704,58014,56394
444882,0.9513499736785889,57216,56816,58484,58279
444892,0.9917328953742981,58210,56991,58412,57597
444902,1.0296002626419067,57696,57693,58602,57628
444912,1.0961681604385376,57726,57669,58562,57266
444922,1.0769541263580322,57369,58010,58418,57029
444932,1.1327224969863892,57772,57828,58863,56284
444942,1.169403314590454,45670,46871,48307,42797
444952,1.1686224937438965,45762,46730,48229,42612
444962,1.1423836946487427,36885,38567,40759,33945
444972,1.1035206317901611,35620,36902,39314,32431
444982,1.0462528467178345,34515,35942,38520,31453
444992,0.9720409512519836,45183,23749,25281,41731
445002,0.927402913570404,36397,33889,36054,32672
445012,0.9148208498954773,42098,26279,28596,39200
445022,0.8662550449371338,45922,18502,22599,43898
445032,0.8535526394844055,45578,12462,22849,47134
445042,0.8362141847610474,39638,17359,32263,43598
445052,0.8126336336135864,35713,22378,35778,40317
445062,0.8037071824073792,29351,32836,41642,29939
445072,0.7838708162307739,26617,37294,42249,25381
445082,0.7659857869148254,20631,45368,45616,12372
445092,0.7905547618865967,22572,45875,44116,11586
445102,0.7615177631378174,23704,49551,43299,3457
445112,0.783862829208374,25659,48324,42274,4707
445122,0.7781945466995239,26196,50579,41577,0
445132,0.7221221923828125,30917,45638,38385,8561
445142,0.7408962845802307,30668,47217,38051,4678
445152,0.7606526613235474,34756,39793,34006,16811
445162,0.7125738263130188,26493,49735,40474,0
445172,0.7115955352783203,22361,47733,42834,824
445182,0.7255998253822327,24628,41200,42148,11418
445192,0.7370856404304504,28179,34019,37746,23618
445202,0.6949003338813782,33376,18993,33687,35745
445212,0.6789131760597229,34460,13732,29424,40698
445222,0.6831409931182861,39272,0,25509,48167
445232,0.7003222703933716,38239,0,24818,48107
445242,0.6803870797157288,38530,0,27288,49220
445252,0.6697226166725159,39711,0,24298,48506
445262,0.656206488609314,39831,0,26124,48287
445272,0.6626261472702026,51481,23660,42855,54712
445282,0.663421630859375,55505,36911,50741,56642
445292,0.7053825259208679,53251,46519,52525,53828
445302,0.759870707988739,53841,53000,55177,52862
445312,0.8186244964599609,61048,45287,43473,60878
445322,0.8937926292419434,62054,48475,41432,61266
445332,0.9539749026298523,59260,60897,56382,50867
445342,0.982975423336029,59742,61312,56479,51990
445352,1.029021978378296,49513,51870,49952,42062
445362,1.0440998077392578,33441,47838,47531,27441
445372,1.0324597358703613,29504,43975,47332,27338
445382,1.0340124368667603,23989,47168,46612,19729
445392,0.9955317974090576,27654,44472,44447,21191
445402,0.9686970710754395,25823,47655,43862,16269
445412,0.9600187540054321,31586,42749,40642,22146
445422,0.9343827962875366,32046,43909,38613,21104
445432,0.8664836287498474,36000,38183,35588,26909
445442,0.8774994611740112,36485,38012,33599,27462
445452,0.8789821863174438,38311,32480,31763,32353
445462,0.858260989189148,24884,50249,42728,4019
445472,0.8074524998664856,22350,48551,44642,6590
445482,0.771930456161499,23798,44798,44459,12333
445492,0.7603535652160645,27634,38967,41121,23104
445502,0.7862327098846436,33188,28385,37219,32703
445512,0.7762098908424377,34719,22909,33368,38301
445522,0.7185847163200378,39228,9201,29757,44721
445532,0.737476110458374,38827,9559,28009,45452
445542,0.735224723815918,41994,0,26017,48973
445552,0.7046871185302734,40489,5252,26860,46940
445562,0.771710991859436,42490,0,25448,48337
445572,0.7753450870513916,39104,9759,28461,43362
445582,0.7421332597732544,38330,12161,30288,40833
445592,0.7221463322639465,33724,23134,33580,33805
445602,0.7115147709846497,32353,27862,34412,28690
445612,0.7272252440452576,28754,34144,36319,22101
445622,0.7127487659454346,38564,48119,46757,29319
445632,0.743256151676178,49188,56234,54388,42095
445642,0.7517672777175903,51234,59318,56992,42682
445652,0.8033633232116699,51966,59318,56467,43752
445662,0.8963101506233215,54569,61648,57262,47620
445672,0.9390246272087097,56265,61020,57072,51230
445682,0.9708912968635559,57757,60304,56043,55411
445692,1.0338921546936035,58481,57662,56163,58803
445702,1.0767314434051514,58867,55593,54836,61576
445712,1.125475525856018,58699,53663,55254,62480
445722,1.1716727018356323,54097,42428,50624,60777
445732,1.1831450462341309,52651,44100,51673,59842
445742,1.2232608795166016,39446,26103,39917,47626
445752,1.2016661167144775,37027,33452,40240,41031
445762,1.1500787734985352,35655,32400,39034,36332
445772,1.1215896606445312,34671,36347,38605,33082
445782,1.0473811626434326,33861,37486,39406,28254
445792,1.0190832614898682,34109,39415,37355,26519
445802,0.9797160625457764,35505,40168,37362,22639
445812,0.958966076374054,34678,40236,36298,24000
445822,0.9132017493247986,35518,39863,36823,21879
445832,0.9031177759170532,35232,38908,35178,24687
445842,0.869335412979126,36299,36475,34934,25874
445852,0.8556178212165833,35268,35212,34289,28428
445862,0.8515558838844299,36049,31930,34054,30290
445872,0.8183683753013611,34949,31000,33887,32592
445882,0.7523260116577148,35564,27303,33720,34741
445892,0.7794588208198547,34118,27932,33877,34730
445902,0.7854209542274475,34528,24143,33586,36842
445912,0.7789742350578308,32965,25298,33995,36277
445922,0.7456533312797546,32843,23204,34316,37023
445932,0.7288855910301208,32009,25924,34042,35130
445942,0.7188488841056824,32229,24966,33977,35042
445952,0.7146263122558594,31482,28546,33710,32099
445962,0.7423844933509827,31930,28385,33265,31275
445972,0.6768109798431396,31274,30246,32969,29604
445982,0.6498140692710876,31757,31508,32340,27420
445992,0.6683127284049988,31112,32149,32190,26708
446002,0.6582217812538147,31293,33215,31973,24633
446012,0.6579024791717529,35239,37209,35859,29387
446022,0.7044059038162231,52012,52624,51527,48203
